UF,MUNICIPIO,DESCRICAO_ORGAO,UNIDADE,SIGLA,CAMPUS,NOME_DA_OBRA,ID,SITUACAO_DA_OBRA,PORCENTAGEM_DE_EXECUCAO,INICIO_EXECUCAO_DA_OBRA,DATA_CONCLUSAO_DA_OBRA,VALOR_CONTRATADO_OBRA,VALOR_APOS_ADITIVO
RJ,Quissamã,Educação Profissional,Instituto Federal Fluminense,IFF,Campus Quissamã,CONSTRUÇÃO DE AUDITORIO PARA 120 LUGARES,20430,Concluída,"100,00",15/12/2011,12/06/2012,"228.995,06","0,00"
RJ,Quissamã,Educação Profissional,Instituto Federal Fluminense,IFF,Campus Quissamã,Construção do Campus Quissama,9259,Concluída,"100,00",02/02/2009,15/01/2010,"1.400.000,00","0,00"
RJ,Quissamã,Educação Profissional,Instituto Federal Fluminense,IFF,Campus Quissamã,CAMPUS QUISSAMA-Obra de Urbanização,12239,Concluída,"100,00",25/03/2011,23/06/2011,"119.206,20","0,00"
RJ,Quissamã,Educação Profissional,Instituto Federal Fluminense,IFF,Campus Quissamã,Construção de mesas alvenaria laboratório de informática,53598,Concluída,"100,00",13/01/2021,13/04/2021,"53.000,00","0,00"
RJ,Quissamã,Educação Profissional,Instituto Federal Fluminense,IFF,Campus Quissamã,Serviço de reforma do telhado do auditório campus Quissamã,49564,Concluída,"100,00",05/12/2016,05/03/2017,"67.280,00","72.012,43"
RJ,Quissamã,Educação Profissional,Instituto Federal Fluminense,IFF,Campus Quissamã,Instalação de subestação de 300 KVA no Campus Quissamã,52539,Concluída,"99,95",22/06/2020,null,"202.489,12","0,00"
RJ,Quissamã,Educação Profissional,Instituto Federal Fluminense,IFF,Campus Quissamã,REFORMA DA CASA ROSA,1201426283,Concluída,"100,00",25/03/2019,23/07/2019,"136.213,31","162.298,20"
RJ,Quissamã,Educação Profissional,Instituto Federal Fluminense,IFF,Campus Quissamã,"Construção de vestiário, arquibancada e urbanização entorno",53574,Concluída,"100,00",06/02/2023,05/08/2023,"328.269,33","0,00"
RJ,Quissamã,Educação Profissional,Instituto Federal Fluminense,IFF,Campus Quissamã,Obra de Construção do Reservatório Elevado de 20.000 litros,52676,Concluída,"99,56",11/03/2020,null,"214.857,51","0,00"
RJ,Quissamã,Educação Profissional,Instituto Federal Fluminense,IFF,Campus Quissamã,Construção da quadra poliesportiva coberta em Quissama,52540,Concluída,"100,00",18/03/2020,null,"575.309,58","0,00"
RJ,Quissamã,Educação Profissional,Instituto Federal Fluminense,IFF,Campus Quissamã,CONSTRUÇÃO DE SALAS DE AULAS,20431,Concluída,"100,00",21/11/2011,21/10/2013,"231.255,66","0,00"
RJ,Quissamã,Educação Profissional,Instituto Federal Fluminense,IFF,Campus Quissamã,CONSTRUÇÃO ALMOXARIFADO NO CAMPUS QUISSAMÃ,51067,Concluída,"100,00",15/01/2018,14/06/2018,"352.743,16","392.547,83"
RJ,Resende,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Rio de Janeiro",IFRJ,Campus Avançado Resende,Reforma para implantação do Campus Avançado de Resende,48261,Concluída,"100,00",19/06/2015,17/10/2015,"590.000,00","736.860,67"
RJ,Resende,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Rio de Janeiro",IFRJ,Campus Avançado Resende,CompleReforma para implantação do Campus Avançado de Resende,49343,Paralisada,"19,78",09/03/2020,05/09/2020,"1.394.500,00","1.853.817,24"
RJ,Rio de Janeiro,Educação Profissional,Centro Federal de Educação Tecnológica Celso Suckow da Fonseca,CEFET-RJ,Uned Maria da Graça,Instalação usinas solares M. da Graça e Itaguaí,56246,Concluída,"100,00",01/03/2023,30/09/2023,"1.220.200,00","0,00"
RJ,Rio de Janeiro,Educação Profissional,Centro Federal de Educação Tecnológica Celso Suckow da Fonseca,CEFET-RJ,Uned Maria da Graça,Construção de mezanino e guarita na UnED Maria da Graça,48209,Em Licitação,"0,00",22/12/2014,22/03/2015,"184.849,82","0,00"
RJ,Rio de Janeiro,Educação Profissional,Centro Federal de Educação Tecnológica Celso Suckow da Fonseca,CEFET-RJ,Unidade Maracanã,Reforma de salas e auditório DIPPG,48196,Concluída,"100,00",15/10/2014,13/01/2015,"139.151,00","0,00"
RJ,Rio de Janeiro,Educação Profissional,Centro Federal de Educação Tecnológica Celso Suckow da Fonseca,CEFET-RJ,Unidade Maracanã,Restaurante Estudantil Maracanã,50438,Concluída,"100,00",29/01/2018,29/05/2018,"589.229,42","499.849,04"
RJ,Rio de Janeiro,Educação Profissional,Centro Federal de Educação Tecnológica Celso Suckow da Fonseca,CEFET-RJ,Unidade Maracanã,Nova subestação e modernização da subestação do bloco C,48105,Concluída,"97,33",17/06/2015,15/10/2015,"341.783,40","0,00"
RJ,Rio de Janeiro,Educação Profissional,Centro Federal de Educação Tecnológica Celso Suckow da Fonseca,CEFET-RJ,Unidade Maracanã,"Fábrica de aprendizagem e reforma dos pavilhões I, IV e V",51737,Concluída,"100,00",07/01/2019,06/07/2019,"830.580,70","0,00"
RJ,Rio de Janeiro,Educação Profissional,Centro Federal de Educação Tecnológica Celso Suckow da Fonseca,CEFET-RJ,Unidade Maracanã,Serviço de recuperação e pintura das fachadas,48184,Em Licitação,"0,00",01/10/2014,null,"99.509,00","0,00"
RJ,Rio de Janeiro,Educação Profissional,Centro Federal de Educação Tecnológica Celso Suckow da Fonseca,CEFET-RJ,Unidade Maracanã,"Reformas dos reservatórios do bloco A, E e casa de bombas",56252,Em Planejamento pelo Proponente,"0,00",null,null,"0,00","0,00"
RJ,Rio de Janeiro,Educação Profissional,Centro Federal de Educação Tecnológica Celso Suckow da Fonseca,CEFET-RJ,Unidade Maracanã,Aquisição e instalação de elevadores no Bloco E,49508,Concluída,"100,00",03/02/2017,03/02/2019,"950.000,00","0,00"
RJ,Rio de Janeiro,Educação Profissional,Centro Federal de Educação Tecnológica Celso Suckow da Fonseca,CEFET-RJ,Unidade Maracanã,Aquisição e instalação de elevadores nos Blocos A e L,50435,Concluída,"100,00",26/12/2017,16/12/2019,"671.000,00","0,00"
RJ,Rio de Janeiro,Educação Profissional,Centro Federal de Educação Tecnológica Celso Suckow da Fonseca,CEFET-RJ,Unidade Maracanã,Conclusão Bloco F,48016,Em Execução,"47,36",10/01/2023,09/07/2023,"3.527.309,64","0,00"
RJ,Rio de Janeiro,Educação Profissional,Centro Federal de Educação Tecnológica Celso Suckow da Fonseca,CEFET-RJ,Unidade Maracanã,Cabeamento estruturado Maracanã e Maria da Graça,55808,Em Planejamento pelo Proponente,"0,00",null,null,"0,00","0,00"
RJ,Rio de Janeiro,Educação Profissional,Centro Federal de Educação Tecnológica Celso Suckow da Fonseca,CEFET-RJ,Unidade Maracanã,Serviço de recuperação de fachada e serviços diversos,48210,Em Licitação,"0,00",26/11/2014,25/05/2015,"762.209,50","0,00"
RJ,Rio de Janeiro,Educação Profissional,Centro Federal de Educação Tecnológica Celso Suckow da Fonseca,CEFET-RJ,Unidade Maracanã,Reforma de sanitários e construção de sanitário para PNE,47687,Em Licitação,"0,00",20/08/2014,18/11/2014,"74.900,00","0,00"
RJ,Rio de Janeiro,Educação Profissional,Centro Federal de Educação Tecnológica Celso Suckow da Fonseca,CEFET-RJ,Unidade Maracanã,Aquisição de plataformas elevatórias,51552,Concluída,"100,00",21/02/2018,15/08/2019,"140.000,00","0,00"
RJ,Rio de Janeiro,Educação Profissional,Centro Federal de Educação Tecnológica Celso Suckow da Fonseca,CEFET-RJ,Unidade Maracanã,"Reforma das salas, banheiros e cobertura do Campus III",51264,Concluída,"100,00",30/01/2018,29/07/2018,"201.855,25","0,00"
RJ,Rio de Janeiro,Educação Profissional,Centro Federal de Educação Tecnológica Celso Suckow da Fonseca,CEFET-RJ,Unidade Maracanã,Reforma telhados,56913,Em Planejamento pelo Proponente,"0,00",null,null,"0,00","0,00"
RJ,Rio de Janeiro,Educação Profissional,Centro Federal de Educação Tecnológica Celso Suckow da Fonseca,CEFET-RJ,Unidade Maracanã,Quadra Maracanã,50437,Concluída,"100,00",22/01/2018,19/10/2018,"2.097.510,98","1.915.407,51"
RJ,Rio de Janeiro,Educação Profissional,Centro Federal de Educação Tecnológica Celso Suckow da Fonseca,CEFET-RJ,Unidade Maracanã,Plataforma de acessibilidade (Cont. Reforma BL L),50434,Em Licitação,"75,77",null,null,"0,00","0,00"
RJ,Rio de Janeiro,Educação Profissional,Centro Federal de Educação Tecnológica Celso Suckow da Fonseca,CEFET-RJ,Unidade Maracanã,Monta carga para restaurante,52572,Concluída,"100,00",07/01/2020,22/09/2021,"108.650,00","0,00"
RJ,Rio de Janeiro,Educação Profissional,Centro Federal de Educação Tecnológica Celso Suckow da Fonseca,CEFET-RJ,Unidade Maracanã,Terceira Etapa da Modernização SE do Campus Maracanã,56011,Em Execução,"22,12",03/11/2022,02/03/2023,"1.072.376,79","0,00"
RJ,Rio de Janeiro,Educação Profissional,Centro Federal de Educação Tecnológica Celso Suckow da Fonseca,CEFET-RJ,Unidade Maracanã,Modernização das instalações média tensão do campus Maracanã,49265,Concluída,"99,42",19/01/2017,18/07/2017,"413.185,16","0,00"
RJ,Rio de Janeiro,Educação Profissional,Centro Federal de Educação Tecnológica Celso Suckow da Fonseca,CEFET-RJ,Unidade Maracanã,Reforma de salas de aula do 2º pavimento do bloco D,48194,Em Licitação,"0,00",05/11/2014,03/02/2015,"259.924,16","0,00"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus Centro,RESTAURAÇÃO PISO E FORRO SALÃO NOBRE - C. CENTRO,31290,Concluída,"100,00",12/12/2012,16/01/2014,"1.901.807,22","0,00"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus Centro,PROJETO BÁSICO PARA A OBRA DE RESTAURO DAS COBERTURAS DO CCE,52537,Concluída,"100,00",14/09/2020,10/08/2021,"927.673,58","917.805,23"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus Centro,Revisão de Telhas e Calhas etc - CENTRO,23410,Concluída,"100,00",18/01/2012,18/03/2012,"167.256,88","0,00"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus Centro,Escoramento do forro ornamentado do Salão Nobre,54692,Em Planejamento pelo Proponente,"0,00",null,null,"0,00","0,00"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus Centro,REPAROS NAS FACHADAS - CAMPUS CENTRO,28580,Concluída,"100,00",19/10/2012,16/02/2013,"484.000,00","705.405,57"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus Centro,Obra de adequação do sistema de PCIP do Campus Centro,54693,Em Execução,"89,06",13/02/2023,12/08/2023,"1.000.032,99","989.945,88"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus Centro,Reforço estrutural do castelo d\'água do Campus Centro,1201426253,Concluída,"100,00",04/02/2019,05/05/2019,"143.200,00","0,00"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus Centro,Obra de restauro das coberturas CCE,55881,Em Planejamento pelo Proponente,"0,00",null,null,"0,00","0,00"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus Engenho Novo I,Reforma das coberturas dos Prédios 2 e Anexo do Campus ENI,53338,Concluída,"100,00",22/02/2021,22/08/2021,"377.999,98","0,00"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus Engenho Novo I,Separação de instalações no Campus Engenho Novo I e II,54674,Concluída,"100,00",10/04/2023,10/11/2023,"693.036,14","791.415,09"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus Engenho Novo I,Instalação elétrica e de ares condicionados no Campus ENI,53336,Concluída,"100,00",05/04/2021,27/05/2021,"122.200,00","0,00"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus Engenho Novo I,REFORMA ÁREA RECREAÇÃO E OUTRAS - CAMPI EN-I E II,30852,Concluída,"100,00",04/12/2012,03/04/2013,"150.268,44","204.765,36"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus Engenho Novo I,Reforma e Isolamento Acústico de algumas salas do Campus ENI,53335,Concluída,"100,00",04/01/2021,04/05/2021,"103.374,87","0,00"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus Engenho Novo II,Obra de reforma do telhado e reservatórios de água,53403,Concluída,"100,00",10/03/2021,10/10/2021,"363.178,51","375.185,78"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus Engenho Novo II,Reforma sala 09 do Campus Engenho Novo II,51100,Concluída,"100,00",19/02/2018,19/06/2018,"61.321,37","63.287,61"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus Engenho Novo II,Reforma da quadra poliesportiva do Campus Engenho Novo II,50290,Concluída,"100,00",25/02/2019,25/07/2019,"279.778,00","312.438,54"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus Humaitá I,construção do muro de divisa do Campus Humaitá I e II,52242,Em Execução,"93,55",11/02/2019,12/04/2019,"54.639,50","0,00"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus Humaitá I,Reforma do Prédio Administrativo do Campus Humaitá I,53434,Concluída,"100,00",04/03/2021,02/06/2021,"299.022,92","0,00"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus Humaitá I,Serviços de Demolição e Construção do Campus Humaitá I,37843,Concluída,"100,00",06/01/2014,11/03/2016,"8.623.975,62","11.660.110,26"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus Humaitá I,Obra da Quadra Poliesportiva do Campus Humaitá I,51715,Concluída,"100,00",15/03/2018,15/09/2018,"441.030,51","490.924,47"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus Humaitá I,Reforma da Cobertura Pavilhão de Aulas na U.E.Humaitá II,13051,Concluída,"100,00",18/11/2010,17/01/2011,"87.615,99","0,00"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus Humaitá II,Reforma da cobertura da biblioteca do Campus Humaitá II,50291,Concluída,"100,00",05/03/2018,15/07/2018,"169.236,36","233.884,70"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus Humaitá II,Reforma estrutural da sala dos espelhos do Campus Humaitá II,51101,Concluída,"100,00",19/02/2018,05/04/2018,"35.806,83","0,00"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus Humaitá II,Recuperação da Marquise do Campus Humaitá II,50045,Concluída,"100,00",23/01/2017,23/04/2017,"91.353,94","100.247,55"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus Realengo I,CONSTRUÇÃO TEATRO - COMPLEXO REALENGO,29440,Concluída,"100,00",22/11/2012,18/09/2013,"14.730.043,97","16.052.374,07"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus Realengo I,ESCOLA DE MÚSICA - REALENGO,12689,Concluída,"100,00",05/11/2010,03/06/2011,"3.204.876,99","3.302.644,89"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus Realengo I,Elaboração do espaço recreativo do Campus Realengo I,56550,Concluída,"100,00",08/04/2024,07/07/2024,"222.880,88","0,00"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus Realengo I,CENTRO DE TREINAMENTO DE PROFESSORES - REALENGO,14258,Concluída,"100,00",08/12/2010,04/11/2011,"5.896.681,75","6.795.715,57"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus Realengo I,Reforço est. e assentamento de muro Campi Realengo,34248,Concluída,"100,00",02/10/2013,16/11/2013,"99.678,60","0,00"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus Realengo I,Reforma de adequação às normas de acessibilidade do CREIR,54874,Concluída,"100,00",16/02/2022,16/06/2022,"143.498,42","0,00"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus Realengo I,Obra de Acessibilidade para adequação do campus Realengo I.,56636,Concluída,"100,00",02/01/2024,02/03/2024,"406.469,05","0,00"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus Realengo I,Obra de finalização das 2 salas e demais serviços no CREIR,56549,Em Execução,"46,47",11/03/2024,11/10/2024,"444.888,88","0,00"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus Realengo I,CENTRO MÉDICO E DEPÓSITO - REALENGO,12711,Concluída,"100,00",08/11/2010,07/04/2011,"819.490,00","951.700,70"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus Realengo I,COMPLEXO POLIESPORTIVO - REALENGO,18027,Concluída,"100,00",10/12/2010,06/10/2011,"7.674.885,77","9.247.437,62"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus Realengo I,Reforma e construção de 02 salas no CREIR,53321,Paralisada,"42,63",30/11/2020,30/06/2021,"281.000,00","0,00"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus Realengo I,PRÓ-INFANCIA - Realengo,20419,Concluída,"100,00",07/12/2010,05/07/2011,"2.044.800,00","2.471.106,57"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus Realengo II,Reforma do telhado do Bloco C no Campus Realengo II,56543,Concluída,"100,00",26/02/2024,26/05/2024,"874.990,00","951.048,83"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus Realengo II,Substituição parcial das coberturas - Realengo II,56869,Concluída,"100,00",01/04/2024,30/06/2024,"134.450,00","160.928,56"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus São Cristóvão I,REFORÇO ESTRUTURAL TORRE ARREFECIMENTO - TEATRO S. CRISTÓVÃO,30139,Concluída,"100,00",24/11/2012,23/01/2013,"50.000,00","0,00"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus São Cristóvão I,CASA MÁQUINAS E TORRE REFR. - TEATRO MARIO LAGO S. CRISTÓVÃO,29721,Concluída,"100,00",01/08/2012,30/09/2012,"426.917,00","0,00"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus São Cristóvão I,Levantamento Arquitetônico e Topográfico dos campus,50345,Concluída,"100,00",28/11/2016,27/04/2017,"182.550,00","0,00"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus São Cristóvão I,Instalação de forro nas salas do Campus São Cristóvão I,51099,Concluída,"100,00",12/03/2018,11/05/2018,"45.967,15","0,00"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus São Cristóvão I,Construção de muro nos fundos do prédio da PROGESP,54601,Concluída,"100,00",04/04/2022,03/07/2022,"58.479,70","0,00"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus São Cristóvão I,Const. Prédio Comp. São Crist e Adapt. área anexa à Reitoria,37847,Concluída,"100,00",03/12/2013,31/07/2014,"3.809.000,00","4.336.438,21"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus São Cristóvão I,CAPELA E QUADRA - CAMPUS S. CRISTÓVÃO I,29446,Concluída,"100,00",23/11/2012,21/02/2013,"517.805,48","0,00"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus São Cristóvão I,Reforma do prédio da Reitoria,50289,Concluída,"100,00",26/02/2018,23/11/2018,"2.210.020,17","2.209.953,88"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus São Cristóvão I,Recuperação do telhado da Pró Reitoria de Pós Graduação (PR,49687,Concluída,"100,00",02/01/2017,02/05/2017,"599.443,09","742.705,69"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus São Cristóvão I,Reforma do palco do Teatro Mário Lago,50293,Concluída,"100,00",17/04/2018,29/06/2018,"166.397,69","177.762,68"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus São Cristóvão I,Instalacão de Transformador - Teatro Mário Lago,13038,Concluída,"100,00",06/12/2010,20/01/2011,"68.927,53","0,00"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus São Cristóvão I,Reforma do Muro do Horto,51854,Concluída,"100,00",28/11/2018,27/04/2019,"339.065,57","409.760,76"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus São Cristóvão I,REFORMA PISCINA OLÍMPICA ETC. COMPLEXO S.C.,27687,Concluída,"100,00",13/08/2012,10/01/2013,"4.995.075,00","6.261.444,73"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus São Cristóvão I,Recomposicão dos azulejos da piscina de São Cristóvão,13046,Concluída,"100,00",18/11/2010,02/01/2011,"58.000,00","0,00"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus São Cristóvão I,Reforma da Cobertura Adjacente à Piscina -Comp.São Cristóvão,37844,Concluída,"100,00",09/12/2013,08/01/2014,"17.980,20","0,00"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus São Cristóvão I,Direçao Geral-Reforma das salas da D.Ensino,11509,Concluída,"100,00",26/04/2010,08/09/2010,"174.980,74","174.980,74"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus São Cristóvão I,COMPLEXO SÃO CRISTOVÃO - BLOCO A,9385,Concluída,"100,00",10/05/2010,08/08/2010,"643.946,05","782.797,00"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus São Cristóvão II,Revestimento acústico para as salas de música,50061,Concluída,"100,00",23/01/2017,22/02/2017,"150.670,00","150.670,00"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus São Cristóvão II,Reforma e projeto executivo do refeitório do campus SCII,47124,Paralisada,"96,25",16/01/2017,14/08/2017,"470.810,42","600.266,73"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus São Cristóvão II,Reparo das redes de esgoto e de ág. pluv. no complexo de SC,1201426525,Concluída,"100,00",17/01/2019,17/04/2019,"110.000,37","0,00"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus São Cristóvão II,Reforma da Cobertura do Campus São Cristóvão II,52195,Concluída,"100,00",11/03/2019,09/06/2019,"259.749,00","278.049,63"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus São Cristóvão II,REFORMA SALAS ARQUIVO MORTO - SCII,27297,Concluída,"100,00",25/06/2012,23/09/2012,"73.638,53","0,00"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus São Cristóvão II,Reforma da fachada do Campus São Cristóvão II,51098,Concluída,"100,00",26/02/2018,23/11/2018,"640.539,42","843.935,19"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus São Cristóvão II,OBRA REFORMA ADEQUAÇÃO ÀS NORMAS ACESSIBILIDADE CSI/II/III,54022,Concluída,"100,00",24/01/2022,28/02/2023,"1.883.000,00","2.012.356,28"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus São Cristóvão III,RECUPERAÇÃO E REFORMA DA FACHADA DO CAMPUS SÃO CRISTÓVÃO III,49118,Concluída,"100,00",27/03/2017,23/10/2017,"418.908,10","540.899,03"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus São Cristóvão III,Reforma para Nova Biblioteca do Campus SCIII,47127,Concluída,"100,00",31/12/2014,31/03/2015,"469.459,52","0,00"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus São Cristóvão III,Reforma de sistema de cobertura e demais sistemas integrados,55882,Em Execução,"9,23",01/04/2024,01/12/2024,"3.386.478,18","0,00"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus São Cristóvão III,REFORMA BANHEIROS MARCULINOS - CAMPUS S.C. III,30853,Concluída,"100,00",05/12/2012,03/02/2013,"44.278,72","0,00"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus São Cristóvão III,Obra e projeto executivo da cobertura do Campus SCIII,1201426520,Concluída,"100,00",01/04/2019,01/07/2019,"129.000,00","140.264,23"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus Tijuca I,FECHAMENTO ESTRUTURA METÁLICA CORREDORES - TIJUCA I,32867,Concluída,"100,00",09/07/2013,07/09/2013,"108.224,96","0,00"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus Tijuca I,RECUP. ESTRUTURAL PARCIAL VIGAS - UETI,27299,Concluída,"100,00",25/06/2012,23/09/2012,"94.615,14","0,00"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus Tijuca I,REFORMAS E REPAROS U. E. TIJUCA I E II,27688,Concluída,"100,00",13/08/2012,10/01/2013,"689.614,38","989.235,29"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus Tijuca I,"Reforma da cobertura do Campus Tijuca I, remoção do telhado",53424,Concluída,"100,00",02/03/2021,02/08/2021,"241.261,44","269.418,81"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus Tijuca I,SUBSTITUIÇÃO DAS LAJES EM BALANÇO TIJUCA I,48081,Concluída,"100,00",25/03/2015,21/09/2015,"2.190.916,82","2.208.980,29"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus Tijuca I,Forn. e Coloc. de cerâmica circulação Campus Tijuca I,34247,Concluída,"100,00",02/10/2013,01/11/2013,"104.090,04","0,00"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus Tijuca I,CONSTRUÇÃO DO NOVO CAMPUS TIJUCA I,47031,Concluída,"100,00",31/12/2014,31/12/2015,"11.697.801,46","12.661.512,36"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus Tijuca I,RECUPERAÇÃO E REFORÇO ESTRUTURAL - CAMPUS TIJUCA I,31278,Concluída,"100,00",07/12/2012,06/04/2013,"310.000,00","0,00"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus Tijuca II,Reforma da Tubulação de Esgoto do Campus Tijuca II,50067,Concluída,"100,00",16/01/2017,16/04/2017,"54.761,26","0,00"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Campus Tijuca II,Obra de Reforma do Muro de Divisa do Campus Tijuca II,52066,Concluída,"100,00",18/03/2019,17/05/2019,"73.680,00","80.731,20"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Reitoria do Colégio Pedro II,REFORMA ELÉTRICA CPD - PRÉDIO REITORIA,29448,Concluída,"100,00",23/11/2012,07/01/2013,"98.750,70","121.575,70"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Reitoria do Colégio Pedro II,SERRALHERIA - CAMPI HUMAITÁ I E II E NITERÓI,29447,Concluída,"100,00",23/11/2012,21/02/2013,"336.340,87","0,00"
RJ,Rio de Janeiro,Educação Profissional,Colégio Pedro II,CPII,Reitoria do Colégio Pedro II,"Abastecimento água, redes esgoto e pluviais complexo SC",55163,Em Execução,"59,31",07/03/2022,07/03/2023,"1.941.898,15","0,00"
